h_ratio,theta,model,z_order,r,omega,amplitude
0.000000,-1.0000,parametric,3,94.38877761,0.81928098,10.58275862
0.000000,-1.0000,parametric,3,94.58917841,0.82043045,10.59265349
0.000000,-1.0000,parametric,3,94.78957921,0.82158236,10.60246822
0.000000,-1.0000,parametric,3,94.98998001,0.82273671,10.61220264
0.000000,-1.0000,parametric,3,95.19038081,0.82389350,10.62185657
0.000000,-1.0000,parametric,3,95.39078161,0.82505272,10.63142985
0.000000,-1.0000,parametric,3,95.59118241,0.82621438,10.64092230
0.000000,-1.0000,parametric,3,95.79158321,0.82737848,10.65033375
0.000000,-1.0000,parametric,3,95.99198401,0.82854502,10.65966404
0.000000,-1.0000,parametric,3,96.19238481,0.82971400,10.66891299
0.000000,-1.0000,parametric,3,96.39278561,0.83088541,10.67808043
0.000000,-1.0000,parametric,3,96.59318641,0.83205926,10.68716620
0.000000,-1.0000,parametric,3,96.79358721,0.83323555,10.69617012
0.000000,-1.0000,parametric,3,96.99398801,0.83441428,10.70509202
0.000000,-1.0000,parametric,3,97.19438881,0.83559544,10.71393173
0.000000,-1.0000,parametric,3,97.39478961,0.83677904,10.72268908
0.000000,-1.0000,parametric,3,97.59519040,0.83796508,10.73136390
0.000000,-1.0000,parametric,3,97.79559120,0.83915356,10.73995602
0.000000,-1.0000,parametric,3,97.99599200,0.84034448,10.74846528
0.000000,-1.0000,parametric,3,98.19639280,0.84153783,10.75689149
0.000000,-1.0000,parametric,3,98.39679360,0.84273363,10.76523449
0.000000,-1.0000,parametric,3,98.59719440,0.84393186,10.77349411
0.000000,-1.0000,parametric,3,98.79759520,0.84513253,10.78167017
0.000000,-1.0000,parametric,3,98.99799600,0.84633563,10.78976252
0.000000,-1.0000,parametric,3,99.19839680,0.84754118,10.79777097
0.000000,-1.0000,parametric,3,99.39879760,0.84874916,10.80569535
0.000000,-1.0000,parametric,3,99.59919840,0.84995958,10.81353551
0.000000,-1.0000,parametric,3,99.79959920,0.85117243,10.82129126
0.000000,-1.0000,parametric,3,100.00000000,0.85238773,10.82896244
0.000000,-1.0000,parametric,5,0.00000100,0.54886734,0.00000014
0.000000,-1.0000,parametric,5,0.20040180,0.54886856,0.02870354
0.000000,-1.0000,parametric,5,0.40080260,0.54887221,0.05743015
0.000000,-1.0000,parametric,5,0.60120340,0.54887831,0.08629531
0.000000,-1.0000,parametric,5,0.80160420,0.54888684,0.11559915
0.000000,-1.0000,parametric,5,1.00200500,0.54889781,0.14591903
0.000000,-1.0000,parametric,5,1.20240580,0.54891122,0.17820191
0.000000,-1.0000,parametric,5,1.40280660,0.54892707,0.21385678
0.000000,-1.0000,parametric,5,1.60320740,0.54894536,0.25484704
0.000000,-1.0000,parametric,5,1.80360820,0.54896609,0.30378291
0.000000,-1.0000,parametric,5,2.00400900,0.54898926,0.36401386
0.000000,-1.0000,parametric,5,2.20440980,0.54901488,0.43972097
0.000000,-1.0000,parametric,5,2.40481060,0.54904293,0.53600937
0.000000,-1.0000,parametric,5,2.60521139,0.54907343,0.65900062
0.000000,-1.0000,parametric,5,2.80561219,0.54910637,0.81592512
0.000000,-1.0000,parametric,5,3.00601299,0.54914175,1.01521453
0.000000,-1.0000,parametric,5,3.20641379,0.54917958,1.26659413
0.000000,-1.0000,parametric,5,3.40681459,0.54921986,1.58117530
0.000000,-1.0000,parametric,5,3.60721539,0.54926259,1.97154782
0.000000,-1.0000,parametric,5,3.80761619,0.54930777,2.45187238
0.000000,-1.0000,parametric,5,4.00801699,0.54935539,3.03797291
0.000000,-1.0000,parametric,5,4.20841779,0.54940547,3.74742899
0.000000,-1.0000,parametric,5,4.40881859,0.54945801,4.59966831
0.000000,-1.0000,parametric,5,4.60921939,0.54951299,5.61605901
0.000000,-1.0000,parametric,5,4.80962019,0.54957044,6.82000210
0.000000,-1.0000,parametric,5,5.01002099,0.54963034,8.23702389
0.000000,-1.0000,parametric,5,5.21042179,0.54969270,9.89486837
0.000000,-1.0000,parametric,5,5.41082259,0.54975753,11.82358961
0.000000,-1.0000,parametric,5,5.61122339,0.54982482,14.05564417
0.000000,-1.0000,parametric,5,5.81162419,0.54989457,16.62598353
0.000000,-1.0000,parametric,5,6.01202499,0.54996680,19.57214643
0.000000,-1.0000,parametric,5,6.21242579,0.55004149,22.93435134
0.000000,-1.0000,parametric,5,6.41282659,0.55011865,26.75558883
0.000000,-1.0000,parametric,5,6.61322739,0.55019829,31.08171398
0.000000,-1.0000,parametric,5,6.81362819,0.55028041,35.96153878
0.000000,-1.0000,parametric,5,7.01402899,0.55036500,41.44692453
0.000000,-1.0000,parametric,5,7.21442979,0.55045208,47.59287426
0.000000,-1.0000,parametric,5,7.41483059,0.55054164,54.45762512
0.000000,-1.0000,parametric,5,7.61523138,0.55063368,62.10274079
0.000000,-1.0000,parametric,5,7.81563218,0.55072822,70.59320387
0.000000,-1.0000,parametric,5,8.01603298,0.55082525,79.99750830
0.000000,-1.0000,parametric,5,8.21643378,0.55092477,90.38775178
0.000000,-1.0000,parametric,5,8.41683458,0.55102679,101.83972810
0.000000,-1.0000,parametric,5,8.61723538,0.55113131,114.43301965
0.000000,-1.0000,parametric,5,8.81763618,0.55123834,128.25108972
0.000000,-1.0000,parametric,5,9.01803698,0.55134787,143.38137499
0.000000,-1.0000,parametric,5,9.21843778,0.55145991,159.91537788
0.000000,-1.0000,parametric,5,9.41883858,0.55157446,177.94875896
0.000000,-1.0000,parametric,5,9.61923938,0.55169154,197.58142937
0.000000,-1.0000,parametric,5,9.81964018,0.55181113,218.91764322
0.000000,-1.0000,parametric,5,10.02004098,0.55193324,242.06608999
0.000000,-1.0000,parametric,5,10.22044178,0.55205788,267.13998692
0.000000,-1.0000,parametric,5,10.42084258,0.55218505,294.25717143
0.000000,-1.0000,parametric,5,10.62124338,0.55231476,323.54019354
0.000000,-1.0000,parametric,5,10.82164418,0.55244700,355.11640823
0.000000,-1.0000,parametric,5,11.02204498,0.55258179,389.11806787
0.000000,-1.0000,parametric,5,11.22244578,0.55271912,425.68241463
0.000000,-1.0000,parametric,5,11.42284658,0.55285900,464.95177286
0.000000,-1.0000,parametric,5,11.62324738,0.55300143,507.07364153
0.000000,-1.0000,parametric,5,11.82364818,0.55314642,552.20078660
0.000000,-1.0000,parametric,5,12.02404898,0.55329397,600.49133341
0.000000,-1.0000,parametric,5,12.22444978,0.55344409,652.10885915
0.000000,-1.0000,parametric,5,12.42485058,0.55359678,707.22248520
0.000000,-1.0000,parametric,5,12.62525137,0.55375204,766.00696955
0.000000,-1.0000,parametric,5,12.82565217,0.55390988,828.64279922
0.000000,-1.0000,parametric,5,13.02605297,0.55407031,895.31628264
0.000000,-1.0000,parametric,5,13.22645377,0.55423332,966.21964209
0.000000,-1.0000,parametric,5,13.42685457,0.55439893,1041.55110605
0.000000,-1.0000,parametric,5,13.62725537,0.55456713,1121.51500165
0.000000,-1.0000,parametric,5,13.82765617,0.55473794,1206.32184704
0.000000,-1.0000,parametric,5,14.02805697,0.55491135,1296.18844384
0.000000,-1.0000,parametric,5,14.22845777,0.55508738,1391.33796949
0.000000,-1.0000,parametric,5,14.42885857,0.55526602,1492.00006968
0.000000,-1.0000,parametric,5,14.62925937,0.55544729,1598.41095075
0.000000,-1.0000,parametric,5,14.82966017,0.55563118,1710.81347210
0.000000,-1.0000,parametric,5,15.03006097,0.55581770,1829.45723859
0.000000,-1.0000,parametric,5,15.23046177,0.55600687,1954.59869292
0.000000,-1.0000,parametric,5,15.43086257,0.55619867,2086.50120808
0.000000,-1.0000,parametric,5,15.63126337,0.55639313,2225.43521054
0.000000,-1.0000,parametric,5,15.83166417,0.55659024,2371.67819624
0.000000,-1.0000,parametric,5,16.03206497,0.55679001,2525.51487029
0.000000,-1.0000,parametric,5,16.23246577,0.55699244,2687.23725086
0.000000,-1.0000,parametric,5,16.43286657,0.55719755,2857.14474838
0.000000,-1.0000,parametric,5,16.63326737,0.55740533,3035.54425799
0.000000,-1.0000,parametric,5,16.83366817,0.55761580,3222.75025192
0.000000,-1.0000,parametric,5,17.03406897,0.55782895,3419.08487187
0.000000,-1.0000,parametric,5,17.23446977,0.55804480,3624.87802148
0.000000,-1.0000,parametric,5,17.43487057,0.55826335,3840.46745865
0.000000,-1.0000,parametric,5,17.63527136,0.55848461,4066.19888800
0.000000,-1.0000,parametric,5,17.83567216,0.55870858,4302.42605326
0.000000,-1.0000,parametric,5,18.03607296,0.55893527,4549.51082967
0.000000,-1.0000,parametric,5,18.23647376,0.55916469,4807.82331638
0.000000,-1.0000,parametric,5,18.43687456,0.55939683,5077.74192888
0.000000,-1.0000,parametric,5,18.63727536,0.55963172,5359.65349135
0.000000,-1.0000,parametric,5,18.83767616,0.55986935,5653.95332912
0.000000,-1.0000,parametric,5,19.03807696,0.56010974,5961.04536103
0.000000,-1.0000,parametric,5,19.23847776,0.56035288,6281.34219187
0.000000,-1.0000,parametric,5,19.43887856,0.56059879,6615.26520476
0.000000,-1.0000,parametric,5,19.63927936,0.56084747,6963.24465356
0.000000,-1.0000,parametric,5,19.83968016,0.56109894,7325.71975527
0.000000,-1.0000,parametric,5,20.04008096,0.56135318,7703.13878244
0.000000,-1.0000,parametric,5,20.24048176,0.56161022,8095.95915558
0.000000,-1.0000,parametric,5,20.44088256,0.56187007,8504.64753552
0.000000,-1.0000,parametric,5,20.64128336,0.56213272,8929.67991589
0.000000,-1.0000,parametric,5,20.84168416,0.56239818,9371.54171546
0.000000,-1.0000,parametric,5,21.04208496,0.56266647,9830.72787056
0.000000,-1.0000,parametric,5,21.24248576,0.56293759,10307.74292750
0.000000,-1.0000,parametric,5,21.44288656,0.56321154,10803.10113496
0.000000,-1.0000,parametric,5,21.64328736,0.56348834,11317.32653638
0.000000,-1.0000,parametric,5,21.84368816,0.56376799,11850.95306239
0.000000,-1.0000,parametric,5,22.04408896,0.56405051,12404.52462321
0.000000,-1.0000,parametric,5,22.24448976,0.56433589,12978.59520104
0.000000,-1.0000,parametric,5,22.44489056,0.56462414,13573.72894246
0.000000,-1.0000,parametric,5,22.64529135,0.56491528,14190.50025085
0.000000,-1.0000,parametric,5,22.84569215,0.56520932,14829.49387879
0.000000,-1.0000,parametric,5,23.04609295,0.56550625,15491.30502045
0.000000,-1.0000,parametric,5,23.24649375,0.56580609,16176.53940401
0.000000,-1.0000,parametric,5,23.44689455,0.56610885,16885.81338406
0.000000,-1.0000,parametric,5,23.64729535,0.56641453,17619.75403399
0.000000,-1.0000,parametric,5,23.84769615,0.56672315,18378.99923842
0.000000,-1.0000,parametric,5,24.04809695,0.56703470,19164.19778556
0.000000,-1.0000,parametric,5,24.24849775,0.56734921,19976.00945967
0.000000,-1.0000,parametric,5,24.44889855,0.56766668,20815.10513343
0.000000,-1.0000,parametric,5,24.64929935,0.56798711,21682.16686033
0.000000,-1.0000,parametric,5,24.84970015,0.56831052,22577.88796710
0.000000,-1.0000,parametric,5,25.05010095,0.56863691,23502.97314611
0.000000,-1.0000,parametric,5,25.25050175,0.56896629,24458.13854777
0.000000,-1.0000,parametric,5,25.45090255,0.56929868,25444.11187292
0.000000,-1.0000,parametric,5,25.65130335,0.56963408,26461.63246527
0.000000,-1.0000,parametric,5,25.85170415,0.56997250,27511.45140374
0.000000,-1.0000,parametric,5,26.05210495,0.57031395,28594.33159495
0.000000,-1.0000,parametric,5,26.25250575,0.57065844,29711.04786553
0.000000,-1.0000,parametric,5,26.45290655,0.57100598,30862.38705460
0.000000,-1.0000,parametric,5,26.65330735,0.57135658,32049.14810614
0.000000,-1.0000,parametric,5,26.85370815,0.57171024,33272.14216139
0.000000,-1.0000,parametric,5,27.05410895,0.57206698,34532.19265126
0.000000,-1.0000,parametric,5,27.25450975,0.57242680,35830.13538873
0.000000,-1.0000,parametric,5,27.45491055,0.57278972,37166.81866127
0.000000,-1.0000,parametric,5,27.65531134,0.57315574,38543.10332323
0.000000,-1.0000,parametric,5,27.85571214,0.57352488,39959.86288822
0.000000,-1.0000,parametric,5,28.05611294,0.57389715,41417.98362158
0.000000,-1.0000,parametric,5,28.25651374,0.57427255,42918.36463270
0.000000,-1.0000,parametric,5,28.45691454,0.57465109,44461.91796749
0.000000,-1.0000,parametric,5,28.65731534,0.57503279,46049.56870075
0.000000,-1.0000,parametric,5,28.85771614,0.57541766,47682.25502859
0.000000,-1.0000,parametric,5,29.05811694,0.57580570,49360.92836081
0.000000,-1.0000,parametric,5,29.25851774,0.57619692,51086.55341334
0.000000,-1.0000,parametric,5,29.45891854,0.57659134,52860.10830060
0.000000,-1.0000,parametric,5,29.65931934,0.57698897,54682.58462795
0.000000,-1.0000,parametric,5,29.85972014,0.57738982,56554.98758404
0.000000,-1.0000,parametric,5,30.06012094,0.57779389,58478.33603328
0.000000,-1.0000,parametric,5,30.26052174,0.57820120,60453.66260818
0.000000,-1.0000,parametric,5,30.46092254,0.57861176,62482.01380178
0.000000,-1.0000,parametric,5,30.66132334,0.57902557,64564.45006007
0.000000,-1.0000,parametric,5,30.86172414,0.57944266,66702.04587437
0.000000,-1.0000,parametric,5,31.06212494,0.57986303,68895.88987373
0.000000,-1.0000,parametric,5,31.26252574,0.58028669,71147.08491737
0.000000,-1.0000,parametric,5,31.46292654,0.58071366,73456.74818703
0.000000,-1.0000,parametric,5,31.66332734,0.58114394,75826.01127942
0.000000,-1.0000,parametric,5,31.86372814,0.58157754,78256.02029860
0.000000,-1.0000,parametric,5,32.06412894,0.58201448,80747.93594838
0.000000,-1.0000,parametric,5,32.26452974,0.58245477,83302.93362475
0.000000,-1.0000,parametric,5,32.46493054,0.58289842,85922.20350824
0.000000,-1.0000,parametric,5,32.66533133,0.58334544,88606.95065639
0.000000,-1.0000,parametric,5,32.86573213,0.58379585,91358.39509606
0.000000,-1.0000,parametric,5,33.06613293,0.58424964,94177.77191592
0.000000,-1.0000,parametric,5,33.26653373,0.58470685,97066.33135883
0.000000,-1.0000,parametric,5,33.46693453,0.58516747,100025.33891420
0.000000,-1.0000,parametric,5,33.66733533,0.58563152,103056.07541044
0.000000,-1.0000,parametric,5,33.86773613,0.58609901,106159.83710737
0.000000,-1.0000,parametric,5,34.06813693,0.58656996,109337.93578858
0.000000,-1.0000,parametric,5,34.26853773,0.58704437,112591.69885385
0.000000,-1.0000,parametric,5,34.46893853,0.58752226,115922.46941160
0.000000,-1.0000,parametric,5,34.66933933,0.58800364,119331.60637121
0.000000,-1.0000,parametric,5,34.86974013,0.58848852,122820.48453551
0.000000,-1.0000,parametric,5,35.07014093,0.58897691,126390.49469309
0.000000,-1.0000,parametric,5,35.27054173,0.58946883,130043.04371081
0.000000,-1.0000,parametric,5,35.47094253,0.58996430,133779.55462611
0.000000,-1.0000,parametric,5,35.67134333,0.59046331,137601.46673947
0.000000,-1.0000,parametric,5,35.87174413,0.59096589,141510.23570679
0.000000,-1.0000,parametric,5,36.07214493,0.59147204,145507.33363180
0.000000,-1.0000,parametric,5,36.27254573,0.59198179,149594.24915847
0.000000,-1.0000,parametric,5,36.47294653,0.59249514,153772.48756338
0.000000,-1.0000,parametric,5,36.67334733,0.59301210,158043.57084818
0.000000,-1.0000,parametric,5,36.87374813,0.59353269,162409.03783196
0.000000,-1.0000,parametric,5,37.07414893,0.59405693,166870.44424363
0.000000,-1.0000,parametric,5,37.27454973,0.59458482,171429.36281439
0.000000,-1.0000,parametric,5,37.47495053,0.59511637,176087.38337005
0.000000,-1.0000,parametric,5,37.67535132,0.59565161,180846.11292352
0.000000,-1.0000,parametric,5,37.87575212,0.59619055,185707.17576714
0.000000,-1.0000,parametric,5,38.07615292,0.59673319,190672.21356513
0.000000,-1.0000,parametric,5,38.27655372,0.59727955,195742.88544597
0.000000,-1.0000,parametric,5,38.47695452,0.59782965,200920.86809481
0.000000,-1.0000,parametric,5,38.67735532,0.59838350,206207.85584590
0.000000,-1.0000,parametric,5,38.87775612,0.59894111,211605.56077493
0.000000,-1.0000,parametric,5,39.07815692,0.59950249,217115.71279149
0.000000,-1.0000,parametric,5,39.27855772,0.60006767,222740.05973146
0.000000,-1.0000,parametric,5,39.47895852,0.60063665,228480.36744942
0.000000,-1.0000,parametric,5,39.67935932,0.60120944,234338.41991100
0.000000,-1.0000,parametric,5,39.87976012,0.60178607,240316.01928538
0.000000,-1.0000,parametric,5,40.08016092,0.60236655,246414.98603760
0.000000,-1.0000,parametric,5,40.28056172,0.60295089,252637.15902102
0.000000,-1.0000,parametric,5,40.48096252,0.60353910,258984.39556970
0.000000,-1.0000,parametric,5,40.68136332,0.60413119,265458.57159082
0.000000,-1.0000,parametric,5,40.88176412,0.60472720,272061.58165707
0.000000,-1.0000,parametric,5,41.08216492,0.60532712,278795.33909904
0.000000,-1.0000,parametric,5,41.28256572,0.60593097,285661.77609768
0.000000,-1.0000,parametric,5,41.48296652,0.60653877,292662.84377662
0.000000,-1.0000,parametric,5,41.68336732,0.60715053,299800.51229465
0.000000,-1.0000,parametric,5,41.88376812,0.60776627,307076.77093807
0.000000,-1.0000,parametric,5,42.08416892,0.60838599,314493.62821314
0.000000,-1.0000,parametric,5,42.28456972,0.60900973,322053.11193843
0.000000,-1.0000,parametric,5,42.48497052,0.60963748,329757.26933728
0.000000,-1.0000,parametric,5,42.68537131,0.61026927,337608.16713014
0.000000,-1.0000,parametric,5,42.88577211,0.61090512,345607.89162705
0.000000,-1.0000,parametric,5,43.08617291,0.61154502,353758.54881998
0.000000,-1.0000,parametric,5,43.28657371,0.61218901,362062.26447525
0.000000,-1.0000,parametric,5,43.48697451,0.61283710,370521.18422595
0.000000,-1.0000,parametric,5,43.68737531,0.61348930,379137.47366434
0.000000,-1.0000,parametric,5,43.88777611,0.61414563,387913.31843423
0.000000,-1.0000,parametric,5,44.08817691,0.61480610,396850.92432342
0.000000,-1.0000,parametric,5,44.28857771,0.61547073,405952.51735607
0.000000,-1.0000,parametric,5,44.48897851,0.61613953,415220.34388511
0.000000,-1.0000,parametric,5,44.68937931,0.61681253,424656.67068467
0.000000,-1.0000,parametric,5,44.88978011,0.61748973,434263.78504246
0.000000,-1.0000,parametric,5,45.09018091,0.61817115,444043.99485216
0.000000,-1.0000,parametric,5,45.29058171,0.61885681,453999.62870587
0.000000,-1.0000,parametric,5,45.49098251,0.61954673,464133.03598646
0.000000,-1.0000,parametric,5,45.69138331,0.62024091,474446.58696001
0.000000,-1.0000,parametric,5,45.89178411,0.62093938,484942.67286820
0.000000,-1.0000,parametric,5,46.09218491,0.62164216,495623.70602072
0.000000,-1.0000,parametric,5,46.29258571,0.62234925,506492.11988767
0.000000,-1.0000,parametric,5,46.49298651,0.62306068,517550.36919195
0.000000,-1.0000,parametric,5,46.69338731,0.62377646,528800.93000168
0.000000,-1.0000,parametric,5,46.89378811,0.62449661,540246.29982261
0.000000,-1.0000,parametric,5,47.09418891,0.62522114,551888.99769051
0.000000,-1.0000,parametric,5,47.29458971,0.62595008,563731.56426357
0.000000,-1.0000,parametric,5,47.49499051,0.62668343,575776.56191481
0.000000,-1.0000,parametric,5,47.69539130,0.62742122,588026.57482450
0.000000,-1.0000,parametric,5,47.89579210,0.62816346,600484.20907252
0.000000,-1.0000,parametric,5,48.09619290,0.62891017,613152.09273082
0.000000,-1.0000,parametric,5,48.29659370,0.62966136,626032.87595577
0.000000,-1.0000,parametric,5,48.49699450,0.63041706,639129.23108061
0.000000,-1.0000,parametric,5,48.69739530,0.63117728,652443.85270780
0.000000,-1.0000,parametric,5,48.89779610,0.63194204,665979.45780149
0.000000,-1.0000,parametric,5,49.09819690,0.63271135,679738.78577988
0.000000,-1.0000,parametric,5,49.29859770,0.63348524,693724.59860761
0.000000,-1.0000,parametric,5,49.49899850,0.63426371,707939.68088820
0.000000,-1.0000,parametric,5,49.69939930,0.63504679,722386.83995645
0.000000,-1.0000,parametric,5,49.89980010,0.63583450,737068.90597083
0.000000,-1.0000,parametric,5,50.10020090,0.63662685,751988.73200586
0.000000,-1.0000,parametric,5,50.30060170,0.63742385,767149.19414456
0.000000,-1.0000,parametric,5,50.50100250,0.63822554,782553.19157085
0.000000,-1.0000,parametric,5,50.70140330,0.63903192,798203.64666190
0.000000,-1.0000,parametric,5,50.90180410,0.63984302,814103.50508060
0.000000,-1.0000,parametric,5,51.10220490,0.64065885,830255.73586791
0.000000,-1.0000,parametric,5,51.30260570,0.64147943,846663.33153532
0.000000,-1.0000,parametric,5,51.50300650,0.64230478,863329.30815718
0.000000,-1.0000,parametric,5,51.70340730,0.64313491,880256.70546317
0.000000,-1.0000,parametric,5,51.90380810,0.64396985,897448.58693069
0.000000,-1.0000,parametric,5,52.10420890,0.64480961,914908.03987721
0.000000,-1.0000,parametric,5,52.30460970,0.64565422,932638.17555276
0.000000,-1.0000,parametric,5,52.50501049,0.64650368,950642.12923225
0.000000,-1.0000,parametric,5,52.70541129,0.64735802,968923.06030794
0.000000,-1.0000,parametric,5,52.90581209,0.64821726,987484.15238180
0.000000,-1.0000,parametric,5,53.10621289,0.64908142,1006328.61335795
0.000000,-1.0000,parametric,5,53.30661369,0.64995051,1025459.67553501
0.000000,-1.0000,parametric,5,53.50701449,0.65082455,1044880.59569856
0.000000,-1.0000,parametric,5,53.70741529,0.65170357,1064594.65521351
