theta1,theta2,w_mid,omega0_exact,omega0_param,rel_err
-0.116455,4.484848,4.483686,0.79555119,0.78008394,1.944218e-02
-0.112242,4.484848,4.483686,0.78804337,0.77362850,1.829197e-02
-0.108030,4.484848,4.483686,0.78064127,0.76722994,1.717989e-02
-0.103818,4.484848,4.483686,0.77334293,0.76088761,1.610581e-02
-0.099606,4.484848,4.483686,0.76614641,0.75460089,1.506959e-02
-0.095394,4.484848,4.483686,0.75904982,0.74836916,1.407109e-02
-0.091182,4.484848,4.483686,0.75205132,0.74219180,1.311017e-02
-0.086970,4.484848,4.483686,0.74514912,0.73606824,1.218666e-02
-0.082758,4.484848,4.483686,0.73834145,0.72999788,1.130043e-02
-0.078545,4.484848,4.483686,0.73162661,0.72398016,1.045130e-02
-0.074333,4.484848,4.483686,0.72500290,0.71801453,9.639102e-03
-0.070121,4.484848,4.483686,0.71846870,0.71210043,8.863666e-03
-0.065909,4.484848,4.483686,0.71202238,0.70623734,8.124804e-03
-0.061697,4.484848,4.483686,0.70566239,0.70042473,7.422327e-03
-0.057485,4.484848,4.483686,0.69938719,0.69466211,6.756034e-03
-0.053273,4.484848,4.483686,0.69319528,0.68894896,6.125714e-03
-0.049061,4.484848,4.483686,0.68708519,0.68328482,5.531151e-03
-0.044848,4.484848,4.483686,0.68105549,0.67766921,4.972118e-03
-0.040636,4.484848,4.483686,0.67510478,0.67210166,4.448373e-03
-0.036424,4.484848,4.483686,0.66923168,0.66658174,3.959667e-03
-0.032212,4.484848,4.483686,0.66343484,0.66110901,3.505741e-03
-0.028000,4.484848,4.483686,0.65771296,0.65568305,3.086321e-03
-0.023788,4.484848,4.483686,0.65206475,0.65030345,2.701118e-03
-0.019576,4.484848,4.483686,0.64648895,0.64496980,2.349837e-03
-0.015364,4.484848,4.483686,0.64098432,0.63968174,2.032163e-03
-0.011152,4.484848,4.483686,0.63554966,0.63443887,1.747770e-03
-0.006939,4.484848,4.483686,0.63018380,0.62924084,1.496317e-03
-0.002727,4.484848,4.483686,0.62488556,0.62408731,1.277444e-03
0.001485,4.484848,4.483686,0.61965384,0.61897793,1.090779e-03
0.005697,4.484848,4.483686,0.61448750,0.61391238,9.359310e-04
0.009909,4.484848,4.483686,0.60938548,0.60889036,8.124913e-04
0.014121,4.484848,4.483686,0.60434670,0.60391155,7.200360e-04
0.018333,4.484848,4.483686,0.59937013,0.59897567,6.581180e-04
0.022545,4.484848,4.483686,0.59445475,0.59408245,6.262740e-04
0.026758,4.484848,4.483686,0.58959955,0.58923163,6.240204e-04
0.030970,4.484848,4.483686,0.58480357,0.58442295,6.508497e-04
0.035182,4.484848,4.483686,0.58006583,0.57965617,7.062372e-04
0.039394,4.484848,4.483686,0.57538541,0.57493107,7.896356e-04
0.043606,4.484848,4.483686,0.57076138,0.57024743,9.004702e-04
0.047818,4.484848,4.483686,0.56619284,0.56560505,1.038145e-03
0.052030,4.484848,4.483686,0.56167891,0.56100375,1.202042e-03
0.056242,4.484848,4.483686,0.55721871,0.55644334,1.391515e-03
0.060455,4.484848,4.483686,0.55281141,0.55192365,1.605892e-03
0.064667,4.484848,4.483686,0.54845616,0.54744455,1.844479e-03
0.068879,4.484848,4.483686,0.54415216,0.54300588,2.106547e-03
0.073091,4.484848,4.483686,0.53989859,0.53860751,2.391343e-03
0.077303,4.484848,4.483686,0.53569468,0.53424933,2.698084e-03
0.081515,4.484848,4.483686,0.53153966,0.52993124,3.025959e-03
0.085727,4.484848,4.483686,0.52743277,0.52565314,3.374123e-03
0.089939,4.484848,4.483686,0.52337326,0.52141496,3.741699e-03
0.094152,4.484848,4.483686,0.51936043,0.51721662,4.127783e-03
0.098364,4.484848,4.483686,0.51539354,0.51305807,4.531434e-03
0.102576,4.484848,4.483686,0.51147191,0.50893927,4.951671e-03
0.106788,4.484848,4.483686,0.50759485,0.50486019,5.387489e-03
0.111000,4.484848,4.483686,0.50376168,0.50082080,5.837843e-03
0.115212,4.484848,4.483686,0.49997175,0.49682111,6.301645e-03
0.119424,4.484848,4.483686,0.49622441,0.49286111,6.777780e-03
0.123636,4.484848,4.483686,0.49251902,0.48894083,7.265082e-03
0.127848,4.484848,4.483686,0.48885496,0.48506029,7.762355e-03
0.132061,4.484848,4.483686,0.48523162,0.48121955,8.268361e-03
0.136273,4.484848,4.483686,0.48164839,0.47741864,8.781816e-03
0.140485,4.484848,4.483686,0.47810469,0.47365765,9.301393e-03
0.144697,4.484848,4.483686,0.47459993,0.46993664,9.825733e-03
0.148909,4.484848,4.483686,0.47113356,0.46625571,1.035342e-02
0.153121,4.484848,4.483686,0.46770500,0.46261497,1.088299e-02
0.157333,4.484848,4.483686,0.46431372,0.45901453,1.141295e-02
0.161545,4.484848,4.483686,0.46095917,0.45545452,1.194174e-02
0.165758,4.484848,4.483686,0.45764083,0.45193507,1.246777e-02
0.169970,4.484848,4.483686,0.45435817,0.44845634,1.298938e-02
0.174182,4.484848,4.483686,0.45111070,0.44501850,1.350488e-02
0.178394,4.484848,4.483686,0.44789789,0.44162172,1.401251e-02
0.182606,4.484848,4.483686,0.44471928,0.43826619,1.451047e-02
0.186818,4.484848,4.483686,0.44157436,0.43495212,1.499690e-02
0.191030,4.484848,4.483686,0.43846268,0.43167971,1.546989e-02
0.195242,4.484848,4.483686,0.43538375,0.42844919,1.592747e-02
0.199455,4.484848,4.483686,0.43233712,0.42526080,1.636760e-02
0.203667,4.484848,4.483686,0.42932235,0.42211479,1.678822e-02
0.207879,4.484848,4.483686,0.42633899,0.41901143,1.718717e-02
0.212091,4.484848,4.483686,0.42338660,0.41595098,1.756225e-02
0.216303,4.484848,4.483686,0.42046477,0.41293374,1.791119e-02
0.220515,4.484848,4.483686,0.41757306,0.40996000,1.823167e-02
0.224727,4.484848,4.483686,0.41471106,0.40703008,1.852130e-02
0.228939,4.484848,4.483686,0.41187838,0.40414429,1.877760e-02
0.233152,4.484848,4.483686,0.40907461,0.40130298,1.899807e-02
0.237364,4.484848,4.483686,0.40629936,0.39850649,1.918011e-02
0.241576,4.484848,4.483686,0.40355224,0.39575518,1.932105e-02
0.245788,4.484848,4.483686,0.40083287,0.39304943,1.941816e-02
0.250000,4.484848,4.483686,0.39814089,0.39038962,1.946866e-02
-0.167000,4.545455,4.544276,0.89733616,0.86466724,3.640655e-02
-0.162788,4.545455,4.544276,0.88836033,0.85745575,3.478834e-02
-0.158576,4.545455,4.544276,0.87951844,0.85030994,3.320965e-02
-0.154364,4.545455,4.544276,0.87080783,0.84322902,3.167038e-02
-0.150152,4.545455,4.544276,0.86222591,0.83621221,3.017041e-02
-0.145939,4.545455,4.544276,0.85377017,0.82925875,2.870963e-02
-0.141727,4.545455,4.544276,0.84543815,0.82236788,2.728794e-02
-0.137515,4.545455,4.544276,0.83722743,0.81553888,2.590522e-02
-0.133303,4.545455,4.544276,0.82913569,0.80877100,2.456135e-02
-0.129091,4.545455,4.544276,0.82116063,0.80206354,2.325622e-02
-0.124879,4.545455,4.544276,0.81330002,0.79541579,2.198971e-02
-0.120667,4.545455,4.544276,0.80555168,0.78882705,2.076170e-02
-0.116455,4.545455,4.544276,0.79791349,0.78229666,1.957207e-02
-0.112242,4.545455,4.544276,0.79038336,0.77582395,1.842069e-02
-0.108030,4.545455,4.544276,0.78295927,0.76940825,1.730743e-02
-0.103818,4.545455,4.544276,0.77563924,0.76304894,1.623216e-02
-0.099606,4.545455,4.544276,0.76842133,0.75674537,1.519474e-02
-0.095394,4.545455,4.544276,0.76130365,0.75049693,1.419502e-02
-0.091182,4.545455,4.544276,0.75428436,0.74430302,1.323286e-02
-0.086970,4.545455,4.544276,0.74736165,0.73816304,1.230811e-02
-0.082758,4.545455,4.544276,0.74053376,0.73207642,1.142061e-02
-0.078545,4.545455,4.544276,0.73379896,0.72604257,1.057018e-02
-0.074333,4.545455,4.544276,0.72715557,0.72006095,9.756675e-03
-0.070121,4.545455,4.544276,0.72060195,0.71413102,8.979900e-03
-0.065909,4.545455,4.544276,0.71413648,0.70825223,8.239672e-03
-0.061697,4.545455,4.544276,0.70775759,0.70242407,7.535799e-03
-0.057485,4.545455,4.544276,0.70146375,0.69664604,6.868077e-03
-0.053273,4.545455,4.544276,0.69525344,0.69091763,6.236295e-03
-0.049061,4.545455,4.544276,0.68912520,0.68523837,5.640233e-03
-0.044848,4.545455,4.544276,0.68307758,0.67960778,5.079661e-03
-0.040636,4.545455,4.544276,0.67710919,0.67402541,4.554337e-03
-0.036424,4.545455,4.544276,0.67121864,0.66849080,4.064009e-03
-0.032212,4.545455,4.544276,0.66540458,0.66300352,3.608413e-03
-0.028000,4.545455,4.544276,0.65966570,0.65756316,3.187275e-03
-0.023788,4.545455,4.544276,0.65400070,0.65216930,2.800306e-03
-0.019576,4.545455,4.544276,0.64840833,0.64682155,2.447204e-03
-0.015364,4.545455,4.544276,0.64288735,0.64151951,2.127656e-03
-0.011152,4.545455,4.544276,0.63743655,0.63626282,1.841331e-03
-0.006939,4.545455,4.544276,0.63205474,0.63105111,1.587886e-03
-0.002727,4.545455,4.544276,0.62674077,0.62588404,1.366959e-03
0.001485,4.545455,4.544276,0.62149349,0.62076127,1.178175e-03
0.005697,4.545455,4.544276,0.61631181,0.61568247,1.021141e-03
0.009909,4.545455,4.544276,0.61119463,0.61064734,8.954448e-04
0.014121,4.545455,4.544276,0.60614088,0.60565557,8.006628e-04
0.018333,4.545455,4.544276,0.60114952,0.60070687,7.363425e-04
0.022545,4.545455,4.544276,0.59621954,0.59580098,7.020217e-04
0.026758,4.545455,4.544276,0.59134992,0.59093762,6.972090e-04
0.030970,4.545455,4.544276,0.58653969,0.58611655,7.214028e-04
0.035182,4.545455,4.544276,0.58178788,0.58133753,7.740692e-04
0.039394,4.545455,4.544276,0.57709355,0.57660033,8.546595e-04
0.043606,4.545455,4.544276,0.57245579,0.57190474,9.625995e-04
0.047818,4.545455,4.544276,0.56787367,0.56725055,1.097290e-03
0.052030,4.545455,4.544276,0.56334633,0.56263758,1.258108e-03
0.056242,4.545455,4.544276,0.55887289,0.55806565,1.444407e-03
0.060455,4.545455,4.544276,0.55445249,0.55353458,1.655516e-03
0.064667,4.545455,4.544276,0.55008430,0.54904424,1.890734e-03
0.068879,4.545455,4.544276,0.54576751,0.54459448,2.149331e-03
0.073091,4.545455,4.544276,0.54150131,0.54018516,2.430556e-03
0.077303,4.545455,4.544276,0.53728491,0.53581618,2.733617e-03
0.081515,4.545455,4.544276,0.53311754,0.53148743,3.057705e-03
0.085727,4.545455,4.544276,0.52899845,0.52719881,3.401975e-03
0.089939,4.545455,4.544276,0.52492689,0.52295026,3.765543e-03
0.094152,4.545455,4.544276,0.52090213,0.51874169,4.147508e-03
0.098364,4.545455,4.544276,0.51692347,0.51457305,4.546923e-03
0.102576,4.545455,4.544276,0.51299019,0.51044431,4.962813e-03
0.106788,4.545455,4.544276,0.50910161,0.50635543,5.394160e-03
0.111000,4.545455,4.544276,0.50525705,0.50230639,5.839923e-03
0.115212,4.545455,4.544276,0.50145587,0.49829719,6.299015e-03
0.119424,4.545455,4.544276,0.49769739,0.49432783,6.770313e-03
0.123636,4.545455,4.544276,0.49398100,0.49039832,7.252655e-03
0.127848,4.545455,4.544276,0.49030605,0.48650871,7.744843e-03
0.132061,4.545455,4.544276,0.48667195,0.48265903,8.245636e-03
0.136273,4.545455,4.544276,0.48307807,0.47884933,8.753747e-03
0.140485,4.545455,4.544276,0.47952385,0.47507969,9.267857e-03
0.144697,4.545455,4.544276,0.47600868,0.47135018,9.786593e-03
0.148909,4.545455,4.544276,0.47253201,0.46766089,1.030854e-02
0.153121,4.545455,4.544276,0.46909327,0.46401194,1.083225e-02
0.157333,4.545455,4.544276,0.46569192,0.46040342,1.135621e-02
0.161545,4.545455,4.544276,0.46232740,0.45683548,1.187887e-02
0.165758,4.545455,4.544276,0.45899921,0.45330825,1.239862e-02
0.169970,4.545455,4.544276,0.45570680,0.44982188,1.291382e-02
0.174182,4.545455,4.544276,0.45244968,0.44637654,1.342278e-02
0.178394,4.545455,4.544276,0.44922733,0.44297241,1.392373e-02
0.182606,4.545455,4.544276,0.44603928,0.43960968,1.441487e-02
0.186818,4.545455,4.544276,0.44288502,0.43628854,1.489435e-02
0.191030,4.545455,4.544276,0.43976409,0.43300920,1.536025e-02
0.195242,4.545455,4.544276,0.43667602,0.42977191,1.581059e-02
0.199455,4.545455,4.544276,0.43362034,0.42657689,1.624337e-02
0.203667,4.545455,4.544276,0.43059662,0.42342439,1.665648e-02
0.207879,4.545455,4.544276,0.42760440,0.42031468,1.704780e-02
0.212091,4.545455,4.544276,0.42464324,0.41724803,1.741511e-02
0.216303,4.545455,4.544276,0.42171273,0.41422473,1.775615e-02
0.220515,4.545455,4.544276,0.41881243,0.41124508,1.806858e-02
0.224727,4.545455,4.544276,0.41594193,0.40830939,1.835003e-02
0.228939,4.545455,4.544276,0.41310084,0.40541797,1.859804e-02
0.233152,4.545455,4.544276,0.41028874,0.40257118,1.881007e-02
0.237364,4.545455,4.544276,0.40750524,0.39976935,1.898354e-02
0.241576,4.545455,4.544276,0.40474997,0.39701285,1.911579e-02
0.245788,4.545455,4.544276,0.40202253,0.39430205,1.920409e-02
0.250000,4.545455,4.544276,0.39932255,0.39163733,1.924564e-02
-0.167000,4.606061,4.604867,0.90001977,0.86712212,3.655214e-02
-0.162788,4.606061,4.604867,0.89101708,0.85989137,3.493279e-02
-0.158576,4.606061,4.604867,0.88214873,0.85272644,3.335298e-02
-0.154364,4.606061,4.604867,0.87341205,0.84562655,3.181259e-02
-0.150152,4.606061,4.604867,0.86480445,0.83859092,3.031152e-02
-0.145939,4.606061,4.604867,0.85632341,0.83161879,2.884964e-02
-0.141727,4.606061,4.604867,0.84796645,0.82470939,2.742686e-02
-0.137515,4.606061,4.604867,0.83973117,0.81786200,2.604305e-02
-0.133303,4.606061,4.604867,0.83161521,0.81107589,2.469811e-02
-0.129091,4.606061,4.604867,0.82361628,0.80435033,2.339190e-02
-0.124879,4.606061,4.604867,0.81573215,0.79768464,2.212431e-02
-0.120667,4.606061,4.604867,0.80796062,0.79107810,2.089523e-02
-0.116455,4.606061,4.604867,0.80029957,0.78453006,1.970451e-02
-0.112242,4.606061,4.604867,0.79274691,0.77803983,1.855205e-02
-0.108030,4.606061,4.604867,0.78530061,0.77160678,1.743769e-02
-0.103818,4.606061,4.604867,0.77795867,0.76523024,1.636132e-02
-0.099606,4.606061,4.604867,0.77071916,0.75890960,1.532278e-02
-0.095394,4.606061,4.604867,0.76358019,0.75264424,1.432194e-02
-0.091182,4.606061,4.604867,0.75653989,0.74643355,1.335864e-02
-0.086970,4.606061,4.604867,0.74959647,0.74027694,1.243273e-02
-0.082758,4.606061,4.604867,0.74274814,0.73417382,1.154405e-02
-0.078545,4.606061,4.604867,0.73599319,0.72812363,1.069244e-02
-0.074333,4.606061,4.604867,0.72932993,0.72212582,9.877709e-03
-0.070121,4.606061,4.604867,0.72275669,0.71617983,9.099691e-03
-0.065909,4.606061,4.604867,0.71627188,0.71028514,8.358193e-03
-0.061697,4.606061,4.604867,0.70987390,0.70444122,7.653021e-03
-0.057485,4.606061,4.604867,0.70356122,0.69864757,6.983967e-03
-0.053273,4.606061,4.604867,0.69733233,0.69290370,6.350822e-03
-0.049061,4.606061,4.604867,0.69118575,0.68720911,5.753359e-03
-0.044848,4.606061,4.604867,0.68512004,0.68156335,5.191348e-03
-0.040636,4.606061,4.604867,0.67913379,0.67596594,4.664545e-03
-0.036424,4.606061,4.604867,0.67322561,0.67041645,4.172695e-03
-0.032212,4.606061,4.604867,0.66739416,0.66491444,3.715532e-03
-0.028000,4.606061,4.604867,0.66163811,0.65945948,3.292780e-03
-0.023788,4.606061,4.604867,0.65595616,0.65405117,2.904147e-03
-0.019576,4.606061,4.604867,0.65034706,0.64868911,2.549327e-03
-0.015364,4.606061,4.604867,0.64480956,0.64337292,2.228008e-03
-0.011152,4.606061,4.604867,0.63934245,0.63810222,1.939853e-03
-0.006939,4.606061,4.604867,0.63394454,0.63287664,1.684520e-03
-0.002727,4.606061,4.604867,0.62861466,0.62769585,1.461641e-03
0.001485,4.606061,4.604867,0.62335169,0.62255951,1.270842e-03
0.005697,4.606061,4.604867,0.61815450,0.61746728,1.111727e-03
0.009909,4.606061,4.604867,0.61302201,0.61241887,9.838816e-04
0.014121,4.606061,4.604867,0.60795314,0.60741396,8.868769e-04
0.018333,4.606061,4.604867,0.60294685,0.60245228,8.202604e-04
0.022545,4.606061,4.604867,0.59800212,0.59753354,7.835682e-04
0.026758,4.606061,4.604867,0.59311793,0.59265749,7.763053e-04
0.030970,4.606061,4.604867,0.58829330,0.58782386,7.979657e-04
0.035182,4.606061,4.604867,0.58352728,0.58303244,8.480184e-04
0.039394,4.606061,4.604867,0.57881891,0.57828297,9.259080e-04
0.043606,4.606061,4.604867,0.57416727,0.57357527,1.031058e-03
0.047818,4.606061,4.604867,0.56957145,0.56890911,1.162869e-03
0.052030,4.606061,4.604867,0.56503056,0.56428431,1.320717e-03
0.056242,4.606061,4.604867,0.56054373,0.55970070,1.503953e-03
0.060455,4.606061,4.604867,0.55611011,0.55515810,1.711900e-03
0.064667,4.606061,4.604867,0.55172886,0.55065638,1.943855e-03
0.068879,4.606061,4.604867,0.54739915,0.54619537,2.199090e-03
0.073091,4.606061,4.604867,0.54312018,0.54177496,2.476846e-03
0.077303,4.606061,4.604867,0.53889117,0.53739503,2.776337e-03
0.081515,4.606061,4.604867,0.53471134,0.53305547,3.096746e-03
0.085727,4.606061,4.604867,0.53057992,0.52875620,3.437225e-03
0.089939,4.606061,4.604867,0.52649618,0.52449713,3.796898e-03
0.094152,4.606061,4.604867,0.52245938,0.52027820,4.174847e-03
0.098364,4.606061,4.604867,0.51846881,0.51609934,4.570133e-03
0.102576,4.606061,4.604867,0.51452377,0.51196053,4.981775e-03
0.106788,4.606061,4.604867,0.51062356,0.50786172,5.408762e-03
0.111000,4.606061,4.604867,0.50676750,0.50380289,5.850041e-03
0.115212,4.606061,4.604867,0.50295494,0.49978405,6.304524e-03
0.119424,4.606061,4.604867,0.49918523,0.49580520,6.771093e-03
0.123636,4.606061,4.604867,0.49545771,0.49186635,7.248582e-03
0.127848,4.606061,4.604867,0.49177178,0.48796753,7.735789e-03
0.132061,4.606061,4.604867,0.48812680,0.48410880,8.231470e-03
0.136273,4.606061,4.604867,0.48452218,0.48029019,8.734347e-03
0.140485,4.606061,4.604867,0.48095732,0.47651179,9.243086e-03
0.144697,4.606061,4.604867,0.47743164,0.47277366,9.756322e-03
0.148909,4.606061,4.604867,0.47394457,0.46907590,1.027264e-02
0.153121,4.606061,4.604867,0.47049554,0.46541862,1.079058e-02
0.157333,4.606061,4.604867,0.46708401,0.46180193,1.130864e-02
0.161545,4.606061,4.604867,0.46370943,0.45822595,1.182526e-02
0.165758,4.606061,4.604867,0.46037128,0.45469083,1.233885e-02
0.169970,4.606061,4.604867,0.45706903,0.45119672,1.284774e-02
0.174182,4.606061,4.604867,0.45380216,0.44774379,1.335025e-02
0.178394,4.606061,4.604867,0.45057018,0.44433220,1.384462e-02
0.182606,4.606061,4.604867,0.44737258,0.44096216,1.432904e-02
0.186818,4.606061,4.604867,0.44420889,0.43763386,1.480167e-02
0.191030,4.606061,4.604867,0.44107863,0.43434752,1.526057e-02
0.195242,4.606061,4.604867,0.43798132,0.43110336,1.570379e-02
0.199455,4.606061,4.604867,0.43491651,0.42790161,1.612929e-02
0.203667,4.606061,4.604867,0.43188374,0.42474254,1.653501e-02
0.207879,4.606061,4.604867,0.42888257,0.42162640,1.691877e-02
0.212091,4.606061,4.604867,0.42591255,0.41855346,1.727840e-02
0.216303,4.606061,4.604867,0.42297327,0.41552403,1.761163e-02
0.220515,4.606061,4.604867,0.42006430,0.41253838,1.791612e-02
0.224727,4.606061,4.604867,0.41718522,0.40959684,1.818949e-02
0.228939,4.606061,4.604867,0.41433563,0.40669972,1.842928e-02
0.233152,4.606061,4.604867,0.41151512,0.40384737,1.863296e-02
0.237364,4.606061,4.604867,0.40872330,0.40104014,1.879795e-02
0.241576,4.606061,4.604867,0.40595978,0.39827837,1.892160e-02
0.245788,4.606061,4.604867,0.40322418,0.39556245,1.900117e-02
0.250000,4.606061,4.604867,0.40051613,0.39289276,1.903387e-02
-0.167000,4.666667,4.665457,0.90272984,0.86960023,3.669936e-02
-0.162788,4.666667,4.665457,0.89370003,0.86234997,3.507895e-02
-0.158576,4.666667,4.665457,0.88480496,0.85516568,3.349809e-02
-0.154364,4.666667,4.665457,0.87604196,0.84804657,3.195667e-02
-0.150152,4.666667,4.665457,0.86740843,0.84099187,3.045458e-02
-0.145939,4.666667,4.665457,0.85890183,0.83400081,2.899170e-02
-0.141727,4.666667,4.665457,0.85051969,0.82707264,2.756791e-02
-0.137515,4.666667,4.665457,0.84225960,0.82020663,2.618310e-02
-0.133303,4.666667,4.665457,0.83411919,0.81340203,2.483716e-02
-0.129091,4.666667,4.665457,0.82609616,0.80665815,2.352996e-02
-0.124879,4.666667,4.665457,0.81818827,0.79997426,2.226139e-02
-0.120667,4.666667,4.665457,0.81039333,0.79334970,2.103131e-02
-0.116455,4.666667,4.665457,0.80270920,0.78678376,1.983961e-02
-0.112242,4.666667,4.665457,0.79513378,0.78027580,1.868615e-02
-0.108030,4.666667,4.665457,0.78766505,0.77382515,1.757079e-02
-0.103818,4.666667,4.665457,0.78030099,0.76743117,1.649341e-02
-0.099606,4.666667,4.665457,0.77303967,0.76109323,1.545385e-02
-0.095394,4.666667,4.665457,0.76587919,0.75481072,1.445198e-02
-0.091182,4.666667,4.665457,0.75881768,0.74858302,1.348764e-02
-0.086970,4.666667,4.665457,0.75185334,0.74240956,1.256067e-02
-0.082758,4.666667,4.665457,0.74498438,0.73628973,1.167091e-02
-0.078545,4.666667,4.665457,0.73820908,0.73022299,1.081820e-02
-0.074333,4.666667,4.665457,0.73152574,0.72420876,1.000235e-02
-0.070121,4.666667,4.665457,0.72493270,0.71824651,9.223193e-03
-0.065909,4.666667,4.665457,0.71842835,0.71233570,8.480525e-03
-0.061697,4.666667,4.665457,0.71201110,0.70647581,7.774155e-03
-0.057485,4.666667,4.665457,0.70567940,0.70066635,7.103872e-03
-0.053273,4.666667,4.665457,0.69943175,0.69490680,6.469465e-03
-0.049061,4.666667,4.665457,0.69326665,0.68919669,5.870704e-03
-0.044848,4.666667,4.665457,0.68718267,0.68353554,5.307359e-03
-0.040636,4.666667,4.665457,0.68117838,0.67792291,4.779180e-03
-0.036424,4.666667,4.665457,0.67525240,0.67235833,4.285911e-03
-0.032212,4.666667,4.665457,0.66940338,0.66684138,3.827286e-03
-0.028000,4.666667,4.665457,0.66362999,0.66137164,3.403025e-03
-0.023788,4.666667,4.665457,0.65793093,0.65594869,3.012832e-03
-0.019576,4.666667,4.665457,0.65230493,0.65057214,2.656403e-03
-0.015364,4.666667,4.665457,0.64675074,0.64524160,2.333418e-03
-0.011152,4.666667,4.665457,0.64126716,0.63995671,2.043543e-03
-0.006939,4.666667,4.665457,0.63585299,0.63471709,1.786427e-03
-0.002727,4.666667,4.665457,0.63050706,0.62952239,1.561706e-03
0.001485,4.666667,4.665457,0.62522823,0.62437230,1.369001e-03
0.005697,4.666667,4.665457,0.62001539,0.61926647,1.207914e-03
0.009909,4.666667,4.665457,0.61486744,0.61420459,1.078027e-03
0.014121,4.666667,4.665457,0.60978330,0.60918638,9.789106e-04
0.018333,4.666667,4.665457,0.60476193,0.60421153,9.101091e-04
0.022545,4.666667,4.665457,0.59980230,0.59927978,8.711530e-04
0.026758,4.666667,4.665457,0.59490340,0.59439086,8.615514e-04
0.030970,4.666667,4.665457,0.59006424,0.58954452,8.807916e-04
0.035182,4.666667,4.665457,0.58528386,0.58474052,9.283400e-04
0.039394,4.666667,4.665457,0.58056131,0.57997863,1.003640e-03
0.043606,4.666667,4.665457,0.57589565,0.57525865,1.106113e-03
0.047818,4.666667,4.665457,0.57128599,0.57058036,1.235155e-03
0.052030,4.666667,4.665457,0.56673142,0.56594358,1.390143e-03
0.056242,4.666667,4.665457,0.56223108,0.56134814,1.570424e-03
0.060455,4.666667,4.665457,0.55778410,0.55679386,1.775320e-03
0.064667,4.666667,4.665457,0.55338965,0.55228059,2.004124e-03
0.068879,4.666667,4.665457,0.54904690,0.54780820,2.256108e-03
0.073091,4.666667,4.665457,0.54475505,0.54337654,2.530510e-03
0.077303,4.666667,4.665457,0.54051330,0.53898552,2.826541e-03
0.081515,4.666667,4.665457,0.53632088,0.53463502,3.143384e-03
0.085727,4.666667,4.665457,0.53217702,0.53032494,3.480185e-03
0.089939,4.666667,4.665457,0.52808098,0.52605522,3.836067e-03
0.094152,4.666667,4.665457,0.52403202,0.52182578,4.210115e-03
0.098364,4.666667,4.665457,0.52002943,0.51763657,4.601385e-03
0.102576,4.666667,4.665457,0.51607250,0.51348755,5.008892e-03
0.106788,4.666667,4.665457,0.51216054,0.50937868,5.431624e-03
0.111000,4.666667,4.665457,0.50829287,0.50530994,5.868529e-03
0.115212,4.666667,4.665457,0.50446883,0.50128134,6.318519e-03
0.119424,4.666667,4.665457,0.50068776,0.49729286,6.780467e-03
0.123636,4.666667,4.665457,0.49694902,0.49334454,7.253210e-03
0.127848,4.666667,4.665457,0.49325198,0.48943641,7.735546e-03
0.132061,4.666667,4.665457,0.48959603,0.48556850,8.226229e-03
0.136273,4.666667,4.665457,0.48598055,0.48174087,8.723975e-03
0.140485,4.666667,4.665457,0.48240495,0.47795358,9.227454e-03
0.144697,4.666667,4.665457,0.47886865,0.47420672,9.735296e-03
0.148909,4.666667,4.665457,0.47537108,0.47050038,1.024609e-02
0.153121,4.666667,4.665457,0.47191167,0.46683467,1.075837e-02
0.157333,4.666667,4.665457,0.46848986,0.46320968,1.127064e-02
0.161545,4.666667,4.665457,0.46510512,0.45962557,1.178133e-02
0.165758,4.666667,4.665457,0.46175691,0.45608245,1.228885e-02
0.169970,4.666667,4.665457,0.45844472,0.45258050,1.279155e-02
0.174182,4.666667,4.665457,0.45516801,0.44911987,1.328772e-02
0.178394,4.666667,4.665457,0.45192630,0.44570073,1.377561e-02
0.182606,4.666667,4.665457,0.44871907,0.44232329,1.425342e-02
0.186818,4.666667,4.665457,0.44554585,0.43898774,1.471929e-02
0.191030,4.666667,4.665457,0.44240616,0.43569429,1.517130e-02
0.195242,4.666667,4.665457,0.43929953,0.43244316,1.560749e-02
0.199455,4.666667,4.665457,0.43622548,0.42923461,1.602582e-02
0.203667,4.666667,4.665457,0.43318358,0.42606887,1.642423e-02
0.207879,4.666667,4.665457,0.43017337,0.42294622,1.680056e-02
0.212091,4.666667,4.665457,0.42719441,0.41986691,1.715260e-02
0.216303,4.666667,4.665457,0.42424628,0.41683125,1.747812e-02
0.220515,4.666667,4.665457,0.42132855,0.41383954,1.777476e-02
0.224727,4.666667,4.665457,0.41844080,0.41089207,1.804014e-02
0.228939,4.666667,4.665457,0.41558262,0.40798918,1.827180e-02
0.233152,4.666667,4.665457,0.41275362,0.40513120,1.846724e-02
0.237364,4.666667,4.665457,0.40995339,0.40231848,1.862386e-02
0.241576,4.666667,4.665457,0.40718155,0.39955138,1.873899e-02
0.245788,4.666667,4.665457,0.40443772,0.39683027,1.880993e-02
0.250000,4.666667,4.665457,0.40172151,0.39415554,1.883386e-02
-0.167000,4.727273,4.726047,0.90546610,0.87210122,3.684829e-02
-0.162788,4.727273,4.726047,0.89640891,0.86483119,3.522691e-02
-0.158576,4.727273,4.726047,0.88748686,0.85762728,3.364509e-02
-0.154364,4.727273,4.726047,0.87869728,0.85048871,3.210273e-02
-0.150152,4.727273,4.726047,0.87003757,0.84341468,3.059970e-02
-0.145939,4.727273,4.726047,0.86150517,0.83640446,2.913589e-02
