theta1,theta2,model,amplitude,shift
-0.100000,3.000000,exact,9.9392904609,0.0869196768
-0.100000,3.000000,exact,9.9868468740,0.0875544456
-0.100000,3.000000,param,0.0000001176,-0.0000000000
-0.100000,3.000000,param,0.0393609542,0.0000011582
-0.100000,3.000000,param,0.0787217908,0.0000046328
-0.100000,3.000000,param,0.1180826274,0.0000104234
-0.100000,3.000000,param,0.1574434640,0.0000185298
-0.100000,3.000000,param,0.1968043006,0.0000289512
-0.100000,3.000000,param,0.2361651372,0.0000416870
-0.100000,3.000000,param,0.2755259739,0.0000567363
-0.100000,3.000000,param,0.3148868105,0.0000740978
-0.100000,3.000000,param,0.3542476471,0.0000937702
-0.100000,3.000000,param,0.3936084837,0.0001157519
-0.100000,3.000000,param,0.4329693203,0.0001400411
-0.100000,3.000000,param,0.4723301569,0.0001666356
-0.100000,3.000000,param,0.5116909935,0.0001955331
-0.100000,3.000000,param,0.5510518301,0.0002267308
-0.100000,3.000000,param,0.5904126667,0.0002602256
-0.100000,3.000000,param,0.6297735033,0.0002960141
-0.100000,3.000000,param,0.6691343399,0.0003340924
-0.100000,3.000000,param,0.7084951766,0.0003744561
-0.100000,3.000000,param,0.7478560132,0.0004171004
-0.100000,3.000000,param,0.7872168498,0.0004620201
-0.100000,3.000000,param,0.8265776864,0.0005092091
-0.100000,3.000000,param,0.8659385230,0.0005586610
-0.100000,3.000000,param,0.9052993596,0.0006103686
-0.100000,3.000000,param,0.9446601962,0.0006643241
-0.100000,3.000000,param,0.9840210328,0.0007205188
-0.100000,3.000000,param,1.0233818694,0.0007789432
-0.100000,3.000000,param,1.0627427060,0.0008395870
-0.100000,3.000000,param,1.1021035426,0.0009024391
-0.100000,3.000000,param,1.1414643793,0.0009674872
-0.100000,3.000000,param,1.1808252159,0.0010347181
-0.100000,3.000000,param,1.2201860525,0.0011041173
-0.100000,3.000000,param,1.2595468891,0.0011756693
-0.100000,3.000000,param,1.2989077257,0.0012493574
-0.100000,3.000000,param,1.3382685623,0.0013251634
-0.100000,3.000000,param,1.3776293989,0.0014030678
-0.100000,3.000000,param,1.4169902355,0.0014830497
-0.100000,3.000000,param,1.4563510721,0.0015650865
-0.100000,3.000000,param,1.4957119087,0.0016491541
-0.100000,3.000000,param,1.5350727453,0.0017352265
-0.100000,3.000000,param,1.5744335819,0.0018232763
-0.100000,3.000000,param,1.6137944186,0.0019132737
-0.100000,3.000000,param,1.6531552552,0.0020051872
-0.100000,3.000000,param,1.6925160918,0.0020989833
-0.100000,3.000000,param,1.7318769284,0.0021946262
-0.100000,3.000000,param,1.7712377650,0.0022920778
-0.100000,3.000000,param,1.8105986016,0.0023912978
-0.100000,3.000000,param,1.8499594382,0.0024922432
-0.100000,3.000000,param,1.8893202748,0.0025948687
-0.100000,3.000000,param,1.9286811114,0.0026991260
-0.100000,3.000000,param,1.9680419480,0.0028049643
-0.100000,3.000000,param,2.0074027846,0.0029123297
-0.100000,3.000000,param,2.0467636213,0.0030211654
-0.100000,3.000000,param,2.0861244579,0.0031314114
-0.100000,3.000000,param,2.1254852945,0.0032430043
-0.100000,3.000000,param,2.1648461311,0.0033558776
-0.100000,3.000000,param,2.2042069677,0.0034699612
-0.100000,3.000000,param,2.2435678043,0.0035851811
-0.100000,3.000000,param,2.2829286409,0.0037014600
-0.100000,3.000000,param,2.3222894775,0.0038187162
-0.100000,3.000000,param,2.3616503141,0.0039368643
-0.100000,3.000000,param,2.4010111507,0.0040558146
-0.100000,3.000000,param,2.4403719873,0.0041754732
-0.100000,3.000000,param,2.4797328240,0.0042957415
-0.100000,3.000000,param,2.5190936606,0.0044165165
-0.100000,3.000000,param,2.5584544972,0.0045376903
-0.100000,3.000000,param,2.5978153338,0.0046591503
-0.100000,3.000000,param,2.6371761704,0.0047807785
-0.100000,3.000000,param,2.6765370070,0.0049024521
-0.100000,3.000000,param,2.7158978436,0.0050240425
-0.100000,3.000000,param,2.7552586802,0.0051454158
-0.100000,3.000000,param,2.7946195168,0.0052664323
-0.100000,3.000000,param,2.8339803534,0.0053869466
-0.100000,3.000000,param,2.8733411900,0.0055068069
-0.100000,3.000000,param,2.9127020267,0.0056258555
-0.100000,3.000000,param,2.9520628633,0.0057439281
-0.100000,3.000000,param,2.9914236999,0.0058608540
-0.100000,3.000000,param,3.0307845365,0.0059764554
-0.100000,3.000000,param,3.0701453731,0.0060905480
-0.100000,3.000000,param,3.1095062097,0.0062029401
-0.100000,3.000000,param,3.1488670463,0.0063134327
-0.100000,3.000000,param,3.1882278829,0.0064218191
-0.100000,3.000000,param,3.2275887195,0.0065278854
-0.100000,3.000000,param,3.2669495561,0.0066314091
-0.100000,3.000000,param,3.3063103927,0.0067321602
-0.100000,3.000000,param,3.3456712294,0.0068298999
-0.100000,3.000000,param,3.3850320660,0.0069243812
-0.100000,3.000000,param,3.4243929026,0.0070153481
-0.100000,3.000000,param,3.4637537392,0.0071025357
-0.100000,3.000000,param,3.5031145758,0.0071856701
-0.100000,3.000000,param,3.5424754124,0.0072644677
-0.100000,3.000000,param,3.5818362490,0.0073386356
-0.100000,3.000000,param,3.6211970856,0.0074078706
-0.100000,3.000000,param,3.6605579222,0.0074718599
-0.100000,3.000000,param,3.6999187588,0.0075302800
-0.100000,3.000000,param,3.7392795954,0.0075827971
-0.100000,3.000000,param,3.7786404321,0.0076290664
-0.100000,3.000000,param,3.8180012687,0.0076687322
-0.100000,3.000000,param,3.8573621053,0.0077014275
-0.100000,3.000000,param,3.8967229419,0.0077267737
-0.100000,3.000000,param,3.9360837785,0.0077443804
-0.100000,3.000000,param,3.9754446151,0.0077538451
-0.100000,3.000000,param,4.0148054517,0.0077547532
-0.100000,3.000000,param,4.0541662883,0.0077466774
-0.100000,3.000000,param,4.0935271249,0.0077291775
-0.100000,3.000000,param,4.1328879615,0.0077018003
-0.100000,3.000000,param,4.1722487981,0.0076640791
-0.100000,3.000000,param,4.2116096348,0.0076155337
-0.100000,3.000000,param,4.2509704714,0.0075556698
-0.100000,3.000000,param,4.2903313080,0.0074839789
-0.100000,3.000000,param,4.3296921446,0.0073999381
-0.100000,3.000000,param,4.3690529812,0.0073030097
-0.100000,3.000000,param,4.4084138178,0.0071926407
-0.100000,3.000000,param,4.4477746544,0.0070682629
-0.100000,3.000000,param,4.4871354910,0.0069292923
-0.100000,3.000000,param,4.5264963276,0.0067751290
-0.100000,3.000000,param,4.5658571642,0.0066051567
-0.100000,3.000000,param,4.6052180008,0.0064187425
-0.100000,3.000000,param,4.6445788375,0.0062152365
-0.100000,3.000000,param,4.6839396741,0.0059939716
-0.100000,3.000000,param,4.7233005107,0.0057542632
-0.100000,3.000000,param,4.7626613473,0.0054954087
-0.100000,3.000000,param,4.8020221839,0.0052166871
-0.100000,3.000000,param,4.8413830205,0.0049173591
-0.100000,3.000000,param,4.8807438571,0.0045966663
-0.100000,3.000000,param,4.9201046937,0.0042538311
-0.100000,3.000000,param,4.9594655303,0.0038880563
-0.100000,3.000000,param,4.9988263669,0.0034985246
-0.100000,3.000000,param,5.0381872035,0.0030843986
-0.100000,3.000000,param,5.0775480401,0.0026448201
-0.100000,3.000000,param,5.1169088768,0.0021789098
-0.100000,3.000000,param,5.1562697134,0.0016857671
-0.100000,3.000000,param,5.1956305500,0.0011644696
-0.100000,3.000000,param,5.2349913866,0.0006140727
-0.100000,3.000000,param,5.2743522232,0.0000336093
-0.100000,3.000000,param,5.3137130598,-0.0005779106
-0.100000,3.000000,param,5.3530738964,-0.0012215003
-0.100000,3.000000,param,5.3924347330,-0.0018981970
-0.100000,3.000000,param,5.4317955696,-0.0026090617
-0.100000,3.000000,param,5.4711564062,-0.0033551800
-0.100000,3.000000,param,5.5105172428,-0.0041376625
-0.100000,3.000000,param,5.5498780795,-0.0049576451
-0.100000,3.000000,param,5.5892389161,-0.0058162893
-0.100000,3.000000,param,5.6285997527,-0.0067147828
-0.100000,3.000000,param,5.6679605893,-0.0076543399
-0.100000,3.000000,param,5.7073214259,-0.0086362020
-0.100000,3.000000,param,5.7466822625,-0.0096616378
-0.100000,3.000000,param,5.7860430991,-0.0107319437
-0.100000,3.000000,param,5.8254039357,-0.0118484448
-0.100000,3.000000,param,5.8647647723,-0.0130124946
-0.100000,3.000000,param,5.9041256089,-0.0142254761
-0.100000,3.000000,param,5.9434864455,-0.0154888017
-0.100000,3.000000,param,5.9828472822,-0.0168039141
-0.100000,3.000000,param,6.0222081188,-0.0181722865
-0.100000,3.000000,param,6.0615689554,-0.0195954231
-0.100000,3.000000,param,6.1009297920,-0.0210748598
-0.100000,3.000000,param,6.1402906286,-0.0226121644
-0.100000,3.000000,param,6.1796514652,-0.0242089371
-0.100000,3.000000,param,6.2190123018,-0.0258668113
-0.100000,3.000000,param,6.2583731384,-0.0275874537
-0.100000,3.000000,param,6.2977339750,-0.0293725650
-0.100000,3.000000,param,6.3370948116,-0.0312238804
-0.100000,3.000000,param,6.3764556482,-0.0331431703
-0.100000,3.000000,param,6.4158164849,-0.0351322401
-0.100000,3.000000,param,6.4551773215,-0.0371929318
-0.100000,3.000000,param,6.4945381581,-0.0393271234
-0.100000,3.000000,param,6.5338989947,-0.0415367305
-0.100000,3.000000,param,6.5732598313,-0.0438237060
-0.100000,3.000000,param,6.6126206679,-0.0461900409
-0.100000,3.000000,param,6.6519815045,-0.0486377651
-0.100000,3.000000,param,6.6913423411,-0.0511689476
-0.100000,3.000000,param,6.7307031777,-0.0537856973
-0.100000,3.000000,param,6.7700640143,-0.0564901635
-0.100000,3.000000,param,6.8094248509,-0.0592845363
-0.100000,3.000000,param,6.8487856876,-0.0621710474
-0.100000,3.000000,param,6.8881465242,-0.0651519705
-0.100000,3.000000,param,6.9275073608,-0.0682296221
-0.100000,3.000000,param,6.9668681974,-0.0714063620
-0.100000,3.000000,param,7.0062290340,-0.0746845935
-0.100000,3.000000,param,7.0455898706,-0.0780667648
-0.100000,3.000000,param,7.0849507072,-0.0815553690
-0.100000,3.000000,param,7.1243115438,-0.0851529447
-0.100000,3.000000,param,7.1636723804,-0.0888620770
-0.100000,3.000000,param,7.2030332170,-0.0926853980
-0.100000,3.000000,param,7.2423940536,-0.0966255870
-0.100000,3.000000,param,7.2817548903,-0.1006853719
-0.100000,3.000000,param,7.3211157269,-0.1048675292
-0.100000,3.000000,param,7.3604765635,-0.1091748848
-0.100000,3.000000,param,7.3998374001,-0.1136103150
-0.100000,3.000000,param,7.4391982367,-0.1181767466
-0.100000,3.000000,param,7.4785590733,-0.1228771581
-0.100000,3.000000,param,7.5179199099,-0.1277145799
-0.100000,3.000000,param,7.5572807465,-0.1326920955
-0.100000,3.000000,param,7.5966415831,-0.1378128416
-0.100000,3.000000,param,7.6360024197,-0.1430800093
-0.100000,3.000000,param,7.6753632563,-0.1484968446
-0.100000,3.000000,param,7.7147240930,-0.1540666488
-0.100000,3.000000,param,7.7540849296,-0.1597927798
-0.100000,3.000000,param,7.7934457662,-0.1656786524
-0.100000,3.000000,param,7.8328066028,-0.1717277392
-0.100000,3.000000,param,7.8721674394,-0.1779435712
-0.100000,3.000000,param,7.9115282760,-0.1843297388
-0.100000,3.000000,param,7.9508891126,-0.1908898920
-0.100000,3.000000,param,7.9902499492,-0.1976277417
-0.100000,3.000000,param,8.0296107858,-0.2045470605
-0.100000,3.000000,param,8.0689716224,-0.2116516828
-0.100000,3.000000,param,8.1083324590,-0.2189455063
-0.100000,3.000000,param,8.1476932956,-0.2264324924
-0.100000,3.000000,param,8.1870541323,-0.2341166669
-0.100000,3.000000,param,8.2264149689,-0.2420021212
-0.100000,3.000000,param,8.2657758055,-0.2500930128
-0.100000,3.000000,param,8.3051366421,-0.2583935659
-0.100000,3.000000,param,8.3444974787,-0.2669080729
-0.100000,3.000000,param,8.3838583153,-0.2756408944
-0.100000,3.000000,param,8.4232191519,-0.2845964607
-0.100000,3.000000,param,8.4625799885,-0.2937792722
-0.100000,3.000000,param,8.5019408251,-0.3031939004
-0.100000,3.000000,param,8.5413016617,-0.3128449888
-0.100000,3.000000,param,8.5806624983,-0.3227372537
-0.100000,3.000000,param,8.6200233350,-0.3328754851
-0.100000,3.000000,param,8.6593841716,-0.3432645474
-0.100000,3.000000,param,8.6987450082,-0.3539093806
-0.100000,3.000000,param,8.7381058448,-0.3648150009
-0.100000,3.000000,param,8.7774666814,-0.3759865017
-0.100000,3.000000,param,8.8168275180,-0.3874290545
-0.100000,3.000000,param,8.8561883546,-0.3991479099
-0.100000,3.000000,param,8.8955491912,-0.4111483984
-0.100000,3.000000,param,8.9349100278,-0.4234359312
-0.100000,3.000000,param,8.9742708644,-0.4360160016
-0.100000,3.000000,param,9.0136317010,-0.4488941853
-0.100000,3.000000,param,9.0529925377,-0.4620761419
-0.100000,3.000000,param,9.0923533743,-0.4755676156
-0.100000,3.000000,param,9.1317142109,-0.4893744362
-0.100000,3.000000,param,9.1710750475,-0.5035025200
-0.100000,3.000000,param,9.2104358841,-0.5179578711
-0.100000,3.000000,param,9.2497967207,-0.5327465818
-0.100000,3.000000,param,9.2891575573,-0.5478748343
-0.100000,3.000000,param,9.3285183939,-0.5633489012
-0.100000,3.000000,param,9.3678792305,-0.5791751466
-0.100000,3.000000,param,9.4072400671,-0.5953600274
0.000000,3.000000,exact,0.0000001348,0.0000000000
0.000000,3.000000,exact,0.0451189546,0.0000011573
0.000000,3.000000,exact,0.0902377745,0.0000046295
0.000000,3.000000,exact,0.1353565943,0.0000104176
0.000000,3.000000,exact,0.1804754142,0.0000185237
0.000000,3.000000,exact,0.2255942340,0.0000289501
0.000000,3.000000,exact,0.2707130539,0.0000417002
0.000000,3.000000,exact,0.3158318737,0.0000567781
0.000000,3.000000,exact,0.3609506936,0.0000741884
0.000000,3.000000,exact,0.4060695134,0.0000939367
0.000000,3.000000,exact,0.4511883333,0.0001160291
0.000000,3.000000,exact,0.4963071531,0.0001404725
0.000000,3.000000,exact,0.5414259730,0.0001672745
0.000000,3.000000,exact,0.5865447928,0.0001964435
0.000000,3.000000,exact,0.6316636127,0.0002279883
0.000000,3.000000,exact,0.6767824325,0.0002619188
0.000000,3.000000,exact,0.7219012523,0.0002982453
0.000000,3.000000,exact,0.7670200722,0.0003369789
0.000000,3.000000,exact,0.8121388920,0.0003781312
0.000000,3.000000,exact,0.8572577119,0.0004217146
0.000000,3.000000,exact,0.9023765317,0.0004677422
0.000000,3.000000,exact,0.9474953516,0.0005162276
0.000000,3.000000,exact,0.9926141714,0.0005671851
0.000000,3.000000,exact,1.0377329913,0.0006206296
0.000000,3.000000,exact,1.0828518111,0.0006765766
0.000000,3.000000,exact,1.1279706310,0.0007350422
0.000000,3.000000,exact,1.1730894508,0.0007960432
0.000000,3.000000,exact,1.2182082707,0.0008595967
0.000000,3.000000,exact,1.2633270905,0.0009257206
0.000000,3.000000,exact,1.3084459104,0.0009944332
0.000000,3.000000,exact,1.3535647302,0.0010657536
0.000000,3.000000,exact,1.3986835501,0.0011397009
0.000000,3.000000,exact,1.4438023699,0.0012162953
0.000000,3.000000,exact,1.4889211898,0.0012955570
0.000000,3.000000,exact,1.5340400096,0.0013775069
0.000000,3.000000,exact,1.5791588294,0.0014621664
0.000000,3.000000,exact,1.6242776493,0.0015495572
0.000000,3.000000,exact,1.6693964691,0.0016397014
0.000000,3.000000,exact,1.7145152890,0.0017326217
0.000000,3.000000,exact,1.7596341088,0.0018283410
0.000000,3.000000,exact,1.8047529287,0.0019268827
0.000000,3.000000,exact,1.8498717485,0.0020282704
0.000000,3.000000,exact,1.8949905684,0.0021325280
0.000000,3.000000,exact,1.9401093882,0.0022396801
0.000000,3.000000,exact,1.9852282081,0.0023497510
0.000000,3.000000,exact,2.0303470279,0.0024627657
0.000000,3.000000,exact,2.0754658478,0.0025787494
0.000000,3.000000,exact,2.1205846676,0.0026977273
0.000000,3.000000,exact,2.1657034875,0.0028197250
0.000000,3.000000,exact,2.2108223073,0.0029447683
0.000000,3.000000,exact,2.2559411272,0.0030728831
0.000000,3.000000,exact,2.3010599470,0.0032040953
0.000000,3.000000,exact,2.3461787669,0.0033384312
0.000000,3.000000,exact,2.3912975867,0.0034759170
0.000000,3.000000,exact,2.4364164065,0.0036165791
0.000000,3.000000,exact,2.4815352264,0.0037604438
0.000000,3.000000,exact,2.5266540462,0.0039075375
0.000000,3.000000,exact,2.5717728661,0.0040578867
0.000000,3.000000,exact,2.6168916859,0.0042115176
0.000000,3.000000,exact,2.6620105058,0.0043684568
0.000000,3.000000,exact,2.7071293256,0.0045287303
0.000000,3.000000,exact,2.7522481455,0.0046923645
0.000000,3.000000,exact,2.7973669653,0.0048593854
0.000000,3.000000,exact,2.8424857852,0.0050298188
0.000000,3.000000,exact,2.8876046050,0.0052036905
0.000000,3.000000,exact,2.9327234249,0.0053810261
0.000000,3.000000,exact,2.9778422447,0.0055618509
0.000000,3.000000,exact,3.0229610646,0.0057461899
0.000000,3.000000,exact,3.0680798844,0.0059340680
0.000000,3.000000,exact,3.1131987043,0.0061255097
0.000000,3.000000,exact,3.1583175241,0.0063205391
0.000000,3.000000,exact,3.2034363439,0.0065191801
0.000000,3.000000,exact,3.2485551638,0.0067214562
0.000000,3.000000,exact,3.2936739836,0.0069273903
0.000000,3.000000,exact,3.3387928035,0.0071370052
0.000000,3.000000,exact,3.3839116233,0.0073503230
0.000000,3.000000,exact,3.4290304432,0.0075673654
0.000000,3.000000,exact,3.4741492630,0.0077881536
0.000000,3.000000,exact,3.5192680829,0.0080127082
0.000000,3.000000,exact,3.5643869027,0.0082410493
0.000000,3.000000,exact,3.6095057226,0.0084731964
0.000000,3.000000,exact,3.6546245424,0.0087091684
0.000000,3.000000,exact,3.6997433623,0.0089489836
0.000000,3.000000,exact,3.7448621821,0.0091926596
0.000000,3.000000,exact,3.7899810020,0.0094402133
0.000000,3.000000,exact,3.8350998218,0.0096916608
0.000000,3.000000,exact,3.8802186417,0.0099470176
0.000000,3.000000,exact,3.9253374615,0.0102062984
0.000000,3.000000,exact,3.9704562814,0.0104695171
0.000000,3.000000,exact,4.0155751012,0.0107366868
0.000000,3.000000,exact,4.0606939210,0.0110078196
0.000000,3.000000,exact,4.1058127409,0.0112829270
0.000000,3.000000,exact,4.1509315607,0.0115620195
0.000000,3.000000,exact,4.1960503806,0.0118451065
0.000000,3.000000,exact,4.2411692004,0.0121321968
0.000000,3.000000,exact,4.2862880203,0.0124232981
0.000000,3.000000,exact,4.3314068401,0.0127184169
0.000000,3.000000,exact,4.3765256600,0.0130175590
0.000000,3.000000,exact,4.4216444798,0.0133207290
0.000000,3.000000,exact,4.4667632997,0.0136279305
0.000000,3.000000,exact,4.5118821195,0.0139391661
0.000000,3.000000,exact,4.5570009394,0.0142544371
0.000000,3.000000,exact,4.6021197592,0.0145737440
0.000000,3.000000,exact,4.6472385791,0.0148970858
0.000000,3.000000,exact,4.6923573989,0.0152244606
0.000000,3.000000,exact,4.7374762188,0.0155558653
0.000000,3.000000,exact,4.7825950386,0.0158912955
0.000000,3.000000,exact,4.8277138585,0.0162307456
0.000000,3.000000,exact,4.8728326783,0.0165742088
0.000000,3.000000,exact,4.9179514981,0.0169216772
0.000000,3.000000,exact,4.9630703180,0.0172731414
0.000000,3.000000,exact,5.0081891378,0.0176285908
0.000000,3.000000,exact,5.0533079577,0.0179880136
0.000000,3.000000,exact,5.0984267775,0.0183513966
0.000000,3.000000,exact,5.1435455974,0.0187187252
0.000000,3.000000,exact,5.1886644172,0.0190899836
0.000000,3.000000,exact,5.2337832371,0.0194651547
0.000000,3.000000,exact,5.2789020569,0.0198442197
0.000000,3.000000,exact,5.3240208768,0.0202271589
0.000000,3.000000,exact,5.3691396966,0.0206139509
0.000000,3.000000,exact,5.4142585165,0.0210045728
0.000000,3.000000,exact,5.4593773363,0.0213990008
0.000000,3.000000,exact,5.5044961562,0.0217972091
0.000000,3.000000,exact,5.5496149760,0.0221991708
0.000000,3.000000,exact,5.5947337959,0.0226048576
0.000000,3.000000,exact,5.6398526157,0.0230142396
0.000000,3.000000,exact,5.6849714355,0.0234272857
0.000000,3.000000,exact,5.7300902554,0.0238439630
0.000000,3.000000,exact,5.7752090752,0.0242642375
0.000000,3.000000,exact,5.8203278951,0.0246880737
